-11.0055|0.0,-40.4206875|0.274875,-38.823|0.1623125,-41.6799375|0.2003125,-38.71675|0.245875,-38.6025625|0.248625,-42.544625|0.212,-38.585625|0.169,-46.7915|0.297,-40.181875|0.2484375,-127.1110625|69.021375,-127.8143125|68.7340625,-127.7675|69.49775,-127.657|69.1578125,-128.2301875|69.9161875,-126.8523125|69.24375,-128.7901875|69.6860625,-127.091625|69.0128125,-127.9105|69.1476875,-115.972375|58.0995625,-135.434125|72.0346875,-136.161375|70.8464375,-138.2860625|71.44375,-136.987|70.5765,-138.1445|71.0669375,-138.8333125|71.9285,-138.0226875|70.37525,-137.42975|71.1435,-138.4625|71.72825,-138.6599375|70.725625,-135.0763125|70.4363125,-135.4714375|70.3275625,-136.03575|70.7141875,-135.793875|70.215,-134.011125|69.573,-137.336125|71.0275,-135.212125|70.159,-135.6325|70.0174375,-137.2673125|70.7319375,-136.0850625|70.6359375,-138.00275|70.6665625,-139.120125|71.103625,-138.554|71.061,-139.553|70.969375,-139.628|71.193875,-138.8338125|71.5473125,-139.06325|71.048125,-139.2385625|72.395625,-137.9451875|70.3434375,-140.0834375|71.0149375,
-39.5403125|0.470625,-8.004|0.0,-76.6074375|0.29475,-75.065|0.2926875,-76.55|0.3124375,-78.7965625|0.2549375,-76.6184375|0.3058125,-75.4113125|0.33975,-70.826625|0.3588125,-83.7301875|0.363125,-133.175125|66.6545625,-134.0195625|67.1479375,-131.6704375|65.99475,-131.760125|65.6133125,-132.9620625|67.33825,-131.677625|66.2273125,-130.706375|66.84525,-131.137125|66.8109375,-131.7315625|66.8919375,-132.1331875|66.98225,-133.257|70.7546875,-139.82975|71.9263125,-140.4613125|71.6505,-138.89425|71.6453125,-140.039875|71.2923125,-139.112125|70.916875,-140.5725625|70.9435625,-138.07025|71.0551875,-140.3170625|71.8534375,-139.319|70.9655,-136.469875|71.2170625,-135.51825|70.845125,-135.8685|70.6435625,-133.3170625|70.1768125,-134.0550625|69.811625,-136.7600625|71.6604375,-135.0555625|70.892,-136.1995|71.0165,-135.928375|70.3690625,-135.0953125|70.7423125,-133.505875|74.4533125,-133.509375|73.81825,-132.3379375|73.84625,-123.87275|63.7661875,-133.03675|73.553625,-134.77375|75.183625,-132.5013125|73.8323125,-132.741375|74.54675,-133.34325|74.3241875,-133.8510625|74.1463125,
-80.0753125|0.2035,-77.8523125|0.2736875,-10.005|0.0,-79.1945625|0.305375,-75.7718125|0.2349375,-80.3521875|0.186625,-80.71825|0.235875,-75.1850625|0.254875,-79.0036875|0.188375,-81.235|0.2201875,-132.8058125|65.785625,-133.2575625|65.486,-132.7551875|65.553125,-134.181|65.3054375,-130.8741875|64.7634375,-134.221875|65.8075,-132.939125|65.340375,-134.2055625|65.5919375,-134.651|66.62675,-134.1726875|65.4628125,-133.22825|70.8239375,-140.3495625|71.2735,-139.7973125|70.8815625,-138.04225|69.6076875,-141.0244375|71.0225,-140.3941875|70.5346875,-140.82775|70.2833125,-139.225375|70.79675,-139.2004375|70.3983125,-139.8185|69.9559375,-134.287|69.155625,-136.4130625|69.6206875,-135.979|69.1984375,-133.9241875|69.263125,-134.1818125|69.907875,-135.2235625|69.4903125,-135.797125|70.3816875,-134.5949375|70.184375,-132.6336875|68.792125,-133.7343125|69.597375,-137.62625|70.258375,-137.8289375|70.687,-140.161375|70.835625,-140.2974375|71.0440625,-137.1809375|69.90325,-139.574|70.8289375,-138.613|70.322,-137.1743125|70.3235,-137.1949375|69.9914375,-138.2530625|71.024625,
-75.193375|0.180375,-81.1201875|0.2211875,-79.8005625|0.1745625,-8.004|0.0,-65.3916875|0.1558125,-70.229875|0.2213125,-68.83675|0.1455,-71.202375|0.2006875,-74.105125|0.2265625,-73.0151875|0.288125,-131.499125|65.645625,-132.9071875|65.779125,-132.1505625|65.4461875,-133.2083125|65.3085625,-130.7061875|65.920125,-131.5640625|64.790625,-131.933625|65.664625,-132.2893125|66.090375,-133.607875|65.014625,-133.9450625|65.598875,-133.9165625|71.610875,-138.03625|70.7019375,-137.811125|70.1885,-136.545375|69.3958125,-138.751625|70.47625,-139.290125|70.40025,-138.9495|70.4381875,-138.1038125|70.6871875,-138.144|69.9820625,-139.422375|70.725375,-133.619|69.3425625,-135.5624375|70.9835,-133.8966875|69.5705625,-134.682125|69.645,-133.719125|69.213625,-135.1060625|70.169875,-132.6866875|68.938125,-133.296625|69.7925625,-134.184625|69.7310625,-134.1831875|69.10825,-137.5995|71.497,-137.5426875|70.256125,-138.1214375|70.321,-140.9705|71.250625,-138.1156875|70.274,-137.636375|70.920375,-136.02775|70.02175,-137.0089375|69.97575,-137.3261875|70.2755,-138.376625|69.8288125,
-69.6180625|0.3383125,-71.184875|0.359,-68.0415|0.2336875,-63.3809375|0.2460625,-9.0045|0.0,-60.317875|0.375625,-60.854|0.410625,-63.1868125|0.4038125,-64.4935|0.319875,-64.0195625|0.24475,-129.5606875|65.4975625,-130.6161875|65.649375,-130.2501875|66.1425,-132.556125|66.443,-130.0169375|66.36175,-131.532875|66.5275625,-131.566125|66.1879375,-131.1179375|66.0715625,-132.894875|66.135625,-131.74475|66.1103125,-128.929875|73.212375,-118.317875|60.87825,-134.207|73.9328125,-132.4230625|73.917,-134.5585|74.961375,-133.6960625|73.647875,-133.6591875|74.00075,-131.91825|73.519375,-134.7763125|74.72125,-132.391|73.2655,-131.3641875|70.073125,-132.3868125|69.7955,-130.8740625|68.7255,-131.387375|69.8305,-130.7094375|68.9666875,-131.3994375|69.1475625,-130.4038125|69.169,-131.7909375|70.2943125,-131.5416875|69.4038125,-130.854|68.9380625,-135.366875|70.2491875,-137.1308125|71.79775,-137.5079375|71.64475,-139.10525|71.0124375,-136.4033125|71.454125,-135.2955|70.7770625,-136.366125|71.5005625,-135.88025|71.5691875,-136.252|71.7085,-137.54075|71.03875,
-63.3343125|0.24725,-63.6775|0.30025,-63.044|0.300875,-60.7978125|0.3023125,-63.108625|0.3923125,-8.004|0.0,-54.8559375|0.36775,-56.458625|0.366625,-57.492375|0.364,-55.425125|0.302625,-129.398625|64.9549375,-131.931375|66.0730625,-132.0335|65.3961875,-130.7533125|65.5325,-129.4475|64.938,-130.9103125|65.92125,-132.2808125|66.27425,-130.7313125|65.6659375,-131.677125|65.4909375,-131.210625|65.1273125,-131.414625|70.4055,-137.85625|70.0358125,-139.375125|70.8220625,-137.4300625|70.521625,-138.951875|70.8765625,-139.37275|70.39125,-140.2974375|70.732625,-137.5610625|70.6054375,-138.8264375|69.8695,-139.8214375|70.7448125,-132.44675|70.104125,-133.431875|69.984625,-133.1595|70.314,-132.5130625|69.808,-132.770875|69.9928125,-132.412|69.0046875,-131.2234375|69.320875,-130.4705625|68.59375,-132.0729375|70.042,-132.0833125|69.275375,-137.56725|70.7916875,-135.2355625|69.8784375,-135.6836875|70.020125,-138.18725|70.453375,-135.3706875|70.237625,-135.6646875|70.76925,-136.1940625|70.1421875,-135.2396875|70.349875,-135.0344375|70.225375,-136.68225|70.139375,
-54.93575|0.444875,-59.3115625|0.447,-56.708|0.33475,-54.7909375|0.30425,-57.941|0.4526875,-55.9435|0.3666875,-10.005|0.0,-51.025375|0.4395625,-52.101625|0.49775,-51.195875|0.3939375,-130.3635|65.3566875,-130.0926875|65.8783125,-130.221375|65.175,-130.4669375|65.435625,-129.6081875|65.842375,-130.555|66.7990625,-129.825875|64.9925,-130.501875|65.855875,-130.3779375|65.4953125,-130.8|65.584,-131.2038125|70.34225,-137.8005625|70.4616875,-137.8125|70.5128125,-136.453375|70.268,-138.585125|71.1044375,-138.36725|70.6660625,-137.8368125|70.2076875,-135.7300625|70.8048125,-138.0591875|70.356625,-137.834625|70.6796875,-132.0554375|69.584625,-131.998375|69.027625,-132.3905625|69.35175,-132.0769375|69.265375,-130.3845|68.6981875,-130.400625|68.2228125,-132.5604375|70.10175,-130.721625|69.0093125,-132.838875|70.547125,-132.483|70.0249375,-134.8925|70.4073125,-136.7845625|70.56375,-136.0904375|70.32,-137.245625|71.245125,-135.0274375|70.49,-134.639375|70.444375,-134.9110625|70.11525,-134.0698125|70.4051875,-133.981125|70.0729375,-135.9459375|70.1031875,
-48.383875|0.5175,-50.046625|0.47025,-46.8854375|0.3830625,-45.2238125|0.4163125,-46.834875|0.3415,-44.3995625|0.440375,-45.8619375|0.4639375,-8.004|0.0,-43.6850625|0.487875,-43.7436875|0.54925,-128.299375|65.924,-130.0968125|66.8206875,-130.9693125|66.8134375,-129.8943125|66.7034375,-127.147625|65.494875,-129.642125|66.8835625,-129.0750625|65.5733125,-130.222375|66.5161875,-131.2260625|67.3976875,-130.61475|66.6641875,-130.31825|70.826375,-136.88775|70.9565,-136.1965625|70.936125,-134.701|70.465,-136.716125|71.4813125,-136.5508125|71.038875,-136.724125|70.6583125,-134.87075|70.949125,-134.9885|70.8678125,-136.9161875|70.9359375,-131.9149375|73.3270625,-128.648375|71.1479375,-131.6353125|73.419125,-131.134|72.9544375,-130.9861875|73.1166875,-130.6921875|72.83925,-130.403875|72.6475625,-132.549|73.78975,-132.4570625|73.9393125,-131.55625|73.16675,-133.2606875|69.6900625,-134.7325625|70.1664375,-135.0574375|70.2020625,-137.819875|71.5075625,-135.07425|70.6821875,-133.4995|70.166,-134.4350625|70.77325,-133.9115625|70.7025,-135.577875|71.9315,-135.1969375|70.6305625,
-44.3708125|0.5520625,-47.723|0.665125,-45.861|0.6655,-42.667375|0.771125,-45.5096875|0.6044375,-44.058|0.605,-45.44025|0.6681875,-48.871125|0.6118125,-11.0055|0.0,-44.9695625|0.7921875,-128.801375|65.4704375,-130.046125|65.889125,-130.67875|66.141375,-130.383125|66.19875,-126.8818125|65.438625,-128.6786875|65.1595625,-128.715375|64.968,-129.324125|65.9101875,-129.492375|65.7115625,-131.4891875|66.2034375,-130.0211875|70.04925,-135.656875|69.887,-136.8159375|70.091875,-135.23925|70.590125,-137.2015|70.73625,-138.06325|71.53275,-137.5798125|70.298875,-135.9351875|70.8450625,-136.3864375|70.234375,-137.2950625|70.9258125,-131.21175|69.532375,-131.821375|69.304375,-131.41975|69.90225,-132.263625|70.0784375,-131.7989375|69.8385,-132.248125|70.3135,-131.1745|69.401,-132.4975625|70.2345,-131.7800625|69.7675625,-130.5850625|68.84675,-135.6676875|70.567125,-134.2028125|70.323,-135.2613125|70.2825625,-136.507875|70.6605,-134.627125|70.2890625,-134.0335|70.044875,-135.18375|70.47525,-133.9965625|70.80075,-134.1358125|70.1885625,-136.278|71.283625,
-38.989375|0.7284375,-42.749625|0.6209375,-41.1609375|0.52725,-38.8525|0.64475,-40.261125|0.5831875,-40.828375|0.670375,-41.4935|0.5795,-43.269625|0.51175,-42.4319375|0.6905,-11.0055|0.0,-128.486625|65.775625,-127.8268125|64.9899375,-128.68725|65.4500625,-129.1110625|65.5631875,-127.991875|65.380625,-128.6250625|66.48,-129.454125|65.555125,-129.6684375|65.99675,-129.2653125|65.07425,-128.7705|65.286375,-128.9371875|70.0650625,-135.5793125|70.8984375,-136.474|70.432125,-135.2515625|70.657375,-135.46025|70.07525,-136.8339375|70.2904375,-136.655875|70.040125,-134.364|70.2505,-135.7800625|71.256875,-136.0533125|70.7510625,-131.7929375|69.506,-131.918125|69.9985,-131.754125|68.786625,-131.92725|70.5695,-130.346375|68.888875,-131.2253125|69.669,-131.3191875|69.483875,-132.8261875|70.1845625,-131.1975625|69.199875,-131.2461875|69.44225,-135.5445625|71.3475,-136.2615625|70.9228125,-135.504625|70.19575,-136.1609375|70.4359375,-135.5126875|70.281875,-133.7946875|69.791625,-134.91875|70.50975,-133.959125|70.640625,-133.7695|70.073125,-133.775125|69.9095,
-131.498375|65.9395625,-126.5679375|65.518875,-125.351|64.9143125,-127.1661875|66.0696875,-125.877125|65.53625,-126.768625|65.6229375,-127.7150625|65.895625,-126.730875|65.859125,-127.6058125|65.8435625,-127.7635|66.1795,-8.004|0.0,-56.36425|0.454125,-56.477875|0.417625,-54.646375|0.361875,-55.3645625|0.3678125,-58.85175|0.2963125,-66.534|0.4659375,-62.9209375|0.3775,-60.2763125|0.3843125,-61.72225|0.497,-132.5966875|70.337625,-130.960625|71.363625,-131.5551875|70.1608125,-132.723125|70.3550625,-133.490375|71.2528125,-131.9624375|70.0794375,-132.772|70.4775,-132.0838125|70.91575,-131.7719375|69.85,-132.568375|70.9585,-138.268375|70.391875,-137.253625|69.4686875,-137.816375|69.48125,-139.86525|69.676875,-136.863375|68.8434375,-138.88475|69.43325,-141.1106875|70.4366875,-135.0424375|69.769125,-137.7035625|69.5099375,-137.1409375|69.212375,-131.8793125|70.095375,-132.964875|70.49575,-131.385375|69.898875,-132.0705|70.219875,-131.6866875|69.6230625,-131.8461875|69.8346875,-132.04625|70.052125,-132.28475|70.608,-139.503|70.1589375,-133.0563125|69.885875,
-132.725875|67.806375,-125.3330625|66.6533125,-126.41675|67.7595,-125.93525|67.7609375,-124.772875|67.1656875,-126.4169375|67.67125,-126.2480625|67.3579375,-124.7215625|66.4670625,-127.142875|66.824375,-126.1630625|67.295,-50.720375|0.346,-9.0045|0.0,-47.298125|0.3809375,-43.9696875|0.2330625,-48.48575|0.3561875,-49.074375|0.33125,-55.328125|0.3966875,-52.386375|0.268125,-50.8955625|0.33975,-52.412375|0.3456875,-129.9615625|74.7725,-130.607125|74.591,-131.01575|75.0056875,-131.3981875|75.108375,-133.350625|76.4240625,-130.90975|74.74875,-130.7624375|74.3803125,-132.003375|75.1685625,-131.452375|74.770375,-128.3358125|73.179625,-135.0711875|74.9150625,-135.03075|74.6804375,-133.8523125|73.1105625,-135.50225|74.4156875,-134.256625|73.738125,-134.9448125|73.9425,-136.4015|74.8150625,-129.350125|71.24675,-133.992|74.2941875,-134.8443125|74.5929375,-131.916|71.888625,-131.466125|71.9613125,-131.816625|72.091375,-131.2929375|72.1534375,-131.146875|72.27875,-131.423375|72.2645,-130.8124375|72.0505625,-131.7910625|73.005125,-137.3508125|72.119375,-132.35225|72.277375,
-131.1174375|65.377125,-125.0633125|65.442875,-123.8106875|64.8415,-125.493|66.3088125,-123.9809375|65.362875,-124.8811875|65.7556875,-124.698625|64.78975,-125.3618125|66.142,-126.3136875|65.544125,-126.150875|65.6025,-47.7548125|0.251625,-49.795625|0.36,-11.0055|0.0,-40.8238125|0.3688125,-44.7153125|0.333375,-47.0686875|0.24325,-49.8540625|0.2665,-49.1504375|0.2489375,-48.2840625|0.218875,-50.8978125|0.3463125,-129.9364375|70.1924375,-131.447875|71.70025,-130.783375|70.099125,-130.6015|70.239,-131.038875|70.404125,-130.9261875|69.693625,-129.74125|69.192125,-132.408125|71.15925,-132.005875|70.852,-130.02275|70.142875,-136.615375|69.527375,-136.783375|69.269125,-139.243125|70.0451875,-137.5483125|69.130625,-136.82125|69.9215,-136.607125|68.859375,-139.3770625|70.255625,-134.8484375|69.899375,-136.31|69.455875,-136.7505|70.130375,-132.0704375|70.5255,-131.4600625|69.857,-130.0139375|69.87175,-129.06375|69.551625,-129.907375|69.8291875,-130.7774375|69.985875,-132.6903125|71.176875,-130.1774375|69.936,-138.55575|71.015625,-132.2348125|71.12625,
-131.1558125|65.93475,-124.394875|65.5475,-124.7214375|65.728,-123.916|65.5849375,-122.706125|65.605375,-123.820625|65.75025,-123.9618125|65.5524375,-124.84425|66.0095,-125.033125|65.004875,-126.4935625|66.429875,-40.2019375|0.2885,-44.298625|0.407125,-43.2176875|0.4258125,-7.0035|0.0,-37.8250625|0.3094375,-40.994|0.3400625,-42.981125|0.4039375,-42.22975|0.25,-42.9479375|0.2475625,-42.91275|0.319625,-130.271|69.497625,-130.0301875|70.9346875,-131.108375|70.565,-130.2835|69.392,-131.2410625|70.499875,-131.8945625|71.70475,-131.299375|69.339625,-130.17175|69.69775,-131.63025|70.81675,-129.9598125|70.253375,-136.9648125|70.2105625,-136.6353125|68.6896875,-137.738625|69.85925,-138.8211875|70.0226875,-136.3981875|69.4655,-137.36525|69.359625,-138.6895|70.069625,-132.954875|68.775625,-136.6245|69.781375,-136.7184375|69.4915,-129.6595|70.1565,-128.892|69.581375,-129.324875|70.002625,-130.3585|70.021,-130.5773125|70.3235,-130.2286875|70.037,-131.2498125|69.94325,-128.0475|69.3335,-136.9361875|71.1256875,-130.5598125|70.303,
-130.900875|65.5758125,-124.446625|65.168875,-123.9161875|65.6015,-125.0204375|65.9143125,-125.1635|66.75425,-124.801|66.0815,-125.0330625|65.9483125,-124.7321875|66.0048125,-127.3628125|66.9681875,-125.6758125|65.9710625,-38.3690625|0.3841875,-40.7235|0.4990625,-40.3228125|0.4133125,-37.2445625|0.539125,-10.005|0.0,-39.00375|0.628,-39.0970625|0.529875,-39.1909375|0.4464375,-39.655625|0.4148125,-39.974625|0.460125,-130.2164375|70.54725,-130.51075|70.7175,-129.4765|69.7925,-130.8081875|70.3205,-130.4866875|69.979,-131.2165625|70.807125,-130.5626875|70.821625,-130.683625|70.294125,-131.0618125|70.8475,-130.4594375|70.5389375,-136.30975|69.228625,-135.7725|69.426375,-137.69275|69.3375,-137.343|69.458375,-136.05025|69.6996875,-137.2710625|70.5738125,-138.2455625|69.378375,-134.16425|69.5773125,-133.958625|68.5818125,-134.7721875|70.0005,-131.1659375|71.2310625,-131.22225|70.7056875,-130.130875|70.349,-129.62075|69.7973125,-130.0375625|69.99475,-129.8095625|69.621375,-130.60725|70.9179375,-129.589125|70.4086875,-135.46975|69.834875,-130.6953125|70.595375,
-130.3110625|66.32025,-125.4184375|66.230125,-125.49|66.484375,-126.3350625|66.829,-124.6590625|66.413,-125.06425|65.932875,-125.4615625|66.2355,-124.8509375|65.670875,-126.182|65.736375,-125.6009375|65.987125,-40.6235|0.98175,-41.9176875|0.906875,-42.4610625|0.95675,-39.7910625|1.027125,-41.9943125|1.258,-10.005|0.0,-42.2746875|1.193375,-40.43225|0.97125,-41.51575|0.904375,-41.093|0.957875,-130.7904375|70.13575,-129.2724375|70.534875,-129.888125|69.477375,-130.52775|70.95,-131.133625|70.685375,-130.4085625|70.458,-132.0685|70.897375,-131.4574375|71.002625,-131.7985|71.099625,-130.37675|70.3995,-135.629125|70.09775,-137.3801875|70.466125,-137.6685|70.14575,-137.158|68.652,-136.2899375|68.884625,-137.217875|69.351,-137.73525|69.80025,-135.1913125|70.301375,-137.6405625|70.332875,-135.9|69.63975,-130.109375|70.033625,-131.6184375|71.18875,-131.237|71.135375,-131.4723125|71.455375,-129.5566875|70.299375,-129.0638125|69.853625,-130.63425|70.20375,-129.32675|70.356375,-135.59225|69.841375,-130.4239375|70.07025,
